Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
AO,ER,7,0.0,CH,0.46000000834465027,0.0,AA,0.5199999809265137,0.0,OW,0.5199999809265137,-0.38999998569488525,EH,0.49000000953674316
ZH,AA,1,-0.41999998688697815,R,0.5400000214576721,-0.10999999940395355,CH,0.9300000071525574,-0.07999999821186066,Z,0.6000000238418579,0.33000001311302185,JH,0.75
UW,W,15,-0.25,IY,0.5899999737739563,-0.30000001192092896,OW,0.46000000834465027,-0.009999999776482582,UX,0.6100000143051147,0.14000000059604645,UH,0.5600000023841858
SH,K,1,0.14000000059604645,F,0.5699999928474426,-0.11999999731779099,Y,0.7799999713897705,0.1599999964237213,S,0.5,0.23000000417232513,ZH,0.7200000286102295
-,EY,2,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
EH,D,1,-0.07000000029802322,OW,0.75,-0.05999999865889549,AW,0.8199999928474426,-0.15000000596046448,N,0.5600000023841858,0.18000000715255737,AO,0.49000000953674316
SH,ZH,10,0.029999999329447746,F,0.5699999928474426,0.27000001072883606,Y,0.7799999713897705,0.23000000417232513,S,0.5,0.7200000286102295,ZH,0.7200000286102295
EH,DH,1,0.47999998927116394,OW,0.75,-0.12999999523162842,AW,0.8199999928474426,-0.07999999821186066,N,0.5600000023841858,-0.029999999329447746,AO,0.49000000953674316
G,-,18,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
T,S,3,0.2800000011920929,B,0.4300000071525574,0.20000000298023224,HH,0.5799999833106995,0.6200000047683716,K,0.7599999904632568,0.15000000596046448,D,0.8100000023841858
Z,S,53,0.41999998688697815,G,0.8500000238418579,0.05000000074505806,G_HH,0.75,0.20999999344348907,ZH,0.6000000238418579,0.12999999523162842,G,0.5899999737739563
AA,IH,1,0.18000000715255737,AY,0.6600000262260437,0.44999998807907104,AH,0.5400000214576721,0.44999998807907104,AH,0.6499999761581421,-0.029999999329447746,OW,0.6700000166893005
IY,V,2,-0.20999999344348907,AH,0.699999988079071,-0.2800000011920929,AH,0.6800000071525574,-0.07000000029802322,AA,0.49000000953674316,0.15000000596046448,OW,0.75
V,AO,2,-0.09000000357627869,B,0.23000000417232513,-0.09000000357627869,M,0.5099999904632568,-0.14000000059604645,DH,0.47999998927116394,-0.1599999964237213,JH,0.7200000286102295
V,-,9,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
ZH,-,22,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
UW,-,29,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
R,AH,3,-0.3799999952316284,ZH,0.5400000214576721,-0.27000001072883606,Y,0.6700000166893005,-0.2199999988079071,N,0.5400000214576721,0.25,W,0.5699999928474426
D,AA,28,-0.33000001311302185,Y,0.5099999904632568,0.4000000059604645,UX,0.44999998807907104,-0.3400000035762787,DH,0.6600000262260437,-0.07000000029802322,T,0.8100000023841858
-,EH,18,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
S,ER,2,0.0,G,0.5099999904632568,0.0,Y,0.5299999713897705,0.0,T,0.6200000047683716,0.3199999928474426,M,0.5799999833106995
